CSV-1.00;Elster Metering Systems Power Master Unit;;;;;;;;;;;;;;;;;;;;;;
From unit;0000000004670405 06.06.2017 8:46:16;;;;;;;;;;;;;;;;;;;;;;
Date;StartTime;EndTime;1: Import kW;2: Export kW;3: Off;4: Off;5: Off;6: Off;7: Off;8: Off;9: Off;10: Off;11: Off;12: Off;13: Off;14: Off;15: Customer Defined 1;16: Customer Defined 2;Flags;;;;
15.04.2017;0:30:00;1:00:00;0,11988;0;;;;;;;;;;;;;0,10522;0;;;;;
15.04.2017;1:00:00;1:30:00;0,11172;0;;;;;;;;;;;;;0,088854;0;;;;;
15.04.2017;1:30:00;2:00:00;0,11148;0;;;;;;;;;;;;;0,090832;0;;;;;
15.04.2017;2:00:00;2:30:00;0,11272;0;;;;;;;;;;;;;0,093562;0;;;;;
15.04.2017;2:30:00;3:00:00;0,10687;0;;;;;;;;;;;;;0,0852;0;;;;;
15.04.2017;3:00:00;3:30:00;0,11571;0;;;;;;;;;;;;;0,096106;0;;;;;
15.04.2017;3:30:00;4:00:00;0,12238;0;;;;;;;;;;;;;0,11523;0;;;;;
15.04.2017;4:00:00;4:30:00;0,09383;0;;;;;;;;;;;;;0,07388;0;;;;;
15.04.2017;4:30:00;5:00:00;0,10167;0;;;;;;;;;;;;;0,085404;0;;;;;
15.04.2017;5:00:00;5:30:00;0,11356;0;;;;;;;;;;;;;0,10166;0;;;;;
15.04.2017;5:30:00;6:00:00;0,1239;0;;;;;;;;;;;;;0,11961;0;;;;;
15.04.2017;6:00:00;6:30:00;0,12423;0;;;;;;;;;;;;;0,11023;0;;;;;
15.04.2017;6:30:00;7:00:00;0,12132;0;;;;;;;;;;;;;0,099148;0;;;;;
15.04.2017;7:00:00;7:30:00;0,11529;0;;;;;;;;;;;;;0,10153;0;;;;;
15.04.2017;7:30:00;8:00:00;0,1042;0;;;;;;;;;;;;;0,088062;0;;;;;
15.04.2017;8:00:00;8:30:00;0,10618;0;;;;;;;;;;;;;0,093214;0;;;;;
15.04.2017;8:30:00;9:00:00;0,1048;0;;;;;;;;;;;;;0,084954;0;;;;;
15.04.2017;9:00:00;9:30:00;0,1334;0;;;;;;;;;;;;;0,12735;0;;;;;
15.04.2017;9:30:00;10:00:00;0,13549;0;;;;;;;;;;;;;0,081292;0;;;;;
15.04.2017;10:00:00;10:30:00;0,14856;0;;;;;;;;;;;;;0,097692;0;;;;;
15.04.2017;10:30:00;11:00:00;0,1366;0;;;;;;;;;;;;;0,092368;0;;;;;
15.04.2017;11:00:00;11:30:00;0,15815;0;;;;;;;;;;;;;0,12318;0;;;;;
15.04.2017;11:30:00;12:00:00;0,13289;0;;;;;;;;;;;;;0,088756;0;;;;;
15.04.2017;12:00:00;12:30:00;0,15767;0;;;;;;;;;;;;;0,10318;0;;;;;
15.04.2017;12:30:00;13:00:00;0,13064;0;;;;;;;;;;;;;0,087748;0;;;;;
15.04.2017;13:00:00;13:30:00;0,14632;0;;;;;;;;;;;;;0,10872;0;;;;;
15.04.2017;13:30:00;14:00:00;0,13114;0;;;;;;;;;;;;;0,071896;0;;;;;
15.04.2017;14:00:00;14:30:00;0,11848;0;;;;;;;;;;;;;0,10256;0;;;;;
15.04.2017;14:30:00;15:00:00;0,084474;0;;;;;;;;;;;;;0,05604;0;;;;;
15.04.2017;15:00:00;15:30:00;0,10157;0;;;;;;;;;;;;;0,084792;0;;;;;
15.04.2017;15:30:00;16:00:00;0,077584;0;;;;;;;;;;;;;0,04603;0;;;;;
15.04.2017;16:00:00;16:30:00;0,09521;0;;;;;;;;;;;;;0,07458;0;;;;;
15.04.2017;16:30:00;17:00:00;0,09794;0;;;;;;;;;;;;;0,077976;0;;;;;
15.04.2017;17:00:00;17:30:00;0,093124;0;;;;;;;;;;;;;0,069488;0;;;;;
15.04.2017;17:30:00;18:00:00;0,099438;0;;;;;;;;;;;;;0,07641;0;;;;;
15.04.2017;18:00:00;18:30:00;0,11944;0;;;;;;;;;;;;;0,095786;0;;;;;
15.04.2017;18:30:00;19:00:00;0,081488;0;;;;;;;;;;;;;0,047252;0;;;;;
15.04.2017;19:00:00;19:30:00;0,10827;0;;;;;;;;;;;;;0,091246;0;;;;;
15.04.2017;19:30:00;20:00:00;0,083954;0;;;;;;;;;;;;;0,056474;0;;;;;
15.04.2017;20:00:00;20:30:00;0,09077;0;;;;;;;;;;;;;0,071716;0;;;;;
15.04.2017;20:30:00;21:00:00;0,080512;0;;;;;;;;;;;;;0,05641;0;;;;;
15.04.2017;21:00:00;21:30:00;0,079408;0;;;;;;;;;;;;;0,05456;0;;;;;
15.04.2017;21:30:00;22:00:00;0,078408;0;;;;;;;;;;;;;0,052978;0;;;;;
15.04.2017;22:00:00;22:30:00;0,090376;0;;;;;;;;;;;;;0,069046;0;;;;;
15.04.2017;22:30:00;23:00:00;0,076222;0;;;;;;;;;;;;;0,04747;0;;;;;
15.04.2017;23:00:00;23:30:00;0,096442;0;;;;;;;;;;;;;0,079334;0;;;;;
15.04.2017;23:30:00;24:00:00;0,073572;0;;;;;;;;;;;;;0,044376;0;;;;;
16.04.2017;0:00:00;0:30:00;0,097058;0;;;;;;;;;;;;;0,077672;0;;;;;
16.04.2017;0:30:00;1:00:00;0,071616;0;;;;;;;;;;;;;0,03984;0;;;;;
16.04.2017;1:00:00;1:30:00;0,08016;0;;;;;;;;;;;;;0,054018;0;;;;;
16.04.2017;1:30:00;2:00:00;0,076546;0;;;;;;;;;;;;;0,044504;0;;;;;
16.04.2017;2:00:00;2:30:00;0,075986;0;;;;;;;;;;;;;0,04683;0;;;;;
16.04.2017;2:30:00;3:00:00;0,067288;0;;;;;;;;;;;;;0,03576;0;;;;;
16.04.2017;3:00:00;3:30:00;0,076782;0;;;;;;;;;;;;;0,049562;0;;;;;
16.04.2017;3:30:00;4:00:00;0,08975;0;;;;;;;;;;;;;0,070138;0;;;;;
16.04.2017;4:00:00;4:30:00;0,076072;0;;;;;;;;;;;;;0,048886;0;;;;;
16.04.2017;4:30:00;5:00:00;0,07386;0;;;;;;;;;;;;;0,047168;0;;;;;
16.04.2017;5:00:00;5:30:00;0,088398;0;;;;;;;;;;;;;0,066972;0;;;;;
16.04.2017;5:30:00;6:00:00;0,086804;0;;;;;;;;;;;;;0,06397;0;;;;;
16.04.2017;6:00:00;6:30:00;0,080622;0;;;;;;;;;;;;;0,05457;0;;;;;
16.04.2017;6:30:00;7:00:00;0,074856;0;;;;;;;;;;;;;0,03986;0;;;;;
16.04.2017;7:00:00;7:30:00;0,087338;0;;;;;;;;;;;;;0,068212;0;;;;;
16.04.2017;7:30:00;8:00:00;0,07659;0;;;;;;;;;;;;;0,047724;0;;;;;
16.04.2017;8:00:00;8:30:00;0,08296;0;;;;;;;;;;;;;0,05955;0;;;;;
16.04.2017;8:30:00;9:00:00;0,07691;0;;;;;;;;;;;;;0,049202;0;;;;;
16.04.2017;9:00:00;9:30:00;0,091032;0;;;;;;;;;;;;;0,074896;0;;;;;
16.04.2017;9:30:00;10:00:00;0,076762;0;;;;;;;;;;;;;0,052376;0;;;;;
16.04.2017;10:00:00;10:30:00;0,083744;0;;;;;;;;;;;;;0,06068;0;;;;;
16.04.2017;10:30:00;11:00:00;0,072992;0;;;;;;;;;;;;;0,04359;0;;;;;
16.04.2017;11:00:00;11:30:00;0,09507;0;;;;;;;;;;;;;0,081;0;;;;;
16.04.2017;11:30:00;12:00:00;0,074266;0;;;;;;;;;;;;;0,040658;0;;;;;
16.04.2017;12:00:00;12:30:00;0,093452;0;;;;;;;;;;;;;0,07055;0;;;;;
16.04.2017;12:30:00;13:00:00;0,09472;0;;;;;;;;;;;;;0,06448;0;;;;;
16.04.2017;13:00:00;13:30:00;0,11991;0;;;;;;;;;;;;;0,11065;0;;;;;
16.04.2017;13:30:00;14:00:00;0,10531;0;;;;;;;;;;;;;0,09479;0;;;;;
16.04.2017;14:00:00;14:30:00;0,11359;0;;;;;;;;;;;;;0,10689;0;;;;;
16.04.2017;14:30:00;15:00:00;0,084552;0;;;;;;;;;;;;;0,06535;0;;;;;
16.04.2017;15:00:00;15:30:00;0,084304;0;;;;;;;;;;;;;0,065346;0;;;;;
16.04.2017;15:30:00;16:00:00;0,071562;0;;;;;;;;;;;;;0,043588;0;;;;;
16.04.2017;16:00:00;16:30:00;0,082206;0;;;;;;;;;;;;;0,060174;0;;;;;
16.04.2017;16:30:00;17:00:00;0,11724;0;;;;;;;;;;;;;0,10711;0;;;;;
16.04.2017;17:00:00;17:30:00;0,105;0;;;;;;;;;;;;;0,089306;0;;;;;
16.04.2017;17:30:00;18:00:00;0,08327;0;;;;;;;;;;;;;0,057428;0;;;;;
16.04.2017;18:00:00;18:30:00;0,079806;0;;;;;;;;;;;;;0,05095;0;;;;;
16.04.2017;18:30:00;19:00:00;0,087846;0;;;;;;;;;;;;;0,060236;0;;;;;
16.04.2017;19:00:00;19:30:00;0,086586;0;;;;;;;;;;;;;0,064254;0;;;;;
16.04.2017;19:30:00;20:00:00;0,079746;0;;;;;;;;;;;;;0,051822;0;;;;;
16.04.2017;20:00:00;20:30:00;0,088294;0;;;;;;;;;;;;;0,06766;0;;;;;
16.04.2017;20:30:00;21:00:00;0,067014;0;;;;;;;;;;;;;0,036956;0;;;;;
16.04.2017;21:00:00;21:30:00;0,081736;0;;;;;;;;;;;;;0,058666;0;;;;;
16.04.2017;21:30:00;22:00:00;0,073866;0;;;;;;;;;;;;;0,045928;0;;;;;
16.04.2017;22:00:00;22:30:00;0,08713;0;;;;;;;;;;;;;0,062814;0;;;;;
16.04.2017;22:30:00;23:00:00;0,083842;0;;;;;;;;;;;;;0,05734;0;;;;;
16.04.2017;23:00:00;23:30:00;0,082118;0;;;;;;;;;;;;;0,05772;0;;;;;
16.04.2017;23:30:00;24:00:00;0,080508;0;;;;;;;;;;;;;0,055692;0;;;;;
17.04.2017;0:00:00;0:30:00;0,080602;0;;;;;;;;;;;;;0,055088;0;;;;;
17.04.2017;0:30:00;1:00:00;0,088368;0;;;;;;;;;;;;;0,06083;0;;;;;
17.04.2017;1:00:00;1:30:00;0,07653;0;;;;;;;;;;;;;0,043696;0;;;;;
17.04.2017;1:30:00;2:00:00;0,07267;0;;;;;;;;;;;;;0,043514;0;;;;;
17.04.2017;2:00:00;2:30:00;0,069822;0;;;;;;;;;;;;;0,03632;0;;;;;
17.04.2017;2:30:00;3:00:00;0,074284;0;;;;;;;;;;;;;0,045694;0;;;;;
17.04.2017;3:00:00;3:30:00;0,070592;0;;;;;;;;;;;;;0,038754;0;;;;;
17.04.2017;3:30:00;4:00:00;0,091858;0;;;;;;;;;;;;;0,075282;0;;;;;
17.04.2017;4:00:00;4:30:00;0,06502;0;;;;;;;;;;;;;0,033286;0;;;;;
17.04.2017;4:30:00;5:00:00;0,076794;0;;;;;;;;;;;;;0,052164;0;;;;;
17.04.2017;5:00:00;5:30:00;0,080184;0;;;;;;;;;;;;;0,05746;0;;;;;
17.04.2017;5:30:00;6:00:00;0,086132;0;;;;;;;;;;;;;0,060286;0;;;;;
17.04.2017;6:00:00;6:30:00;0,075364;0;;;;;;;;;;;;;0,048166;0;;;;;
17.04.2017;6:30:00;7:00:00;0,078772;0;;;;;;;;;;;;;0,045486;0;;;;;
17.04.2017;7:00:00;7:30:00;0,085596;0;;;;;;;;;;;;;0,05792;0;;;;;
17.04.2017;7:30:00;8:00:00;0,35401;0;;;;;;;;;;;;;0,051588;0;;;;;
17.04.2017;8:00:00;8:30:00;0,372;0;;;;;;;;;;;;;0,06378;0;;;;;
17.04.2017;8:30:00;9:00:00;0,32506;0;;;;;;;;;;;;;0,061386;0;;;;;
17.04.2017;9:00:00;9:30:00;0,46195;0;;;;;;;;;;;;;0,075386;0;;;;;
17.04.2017;9:30:00;10:00:00;0,58283;0;;;;;;;;;;;;;0,07078;0;;;;;
17.04.2017;10:00:00;10:30:00;0,55041;0;;;;;;;;;;;;;0,062504;0;;;;;
17.04.2017;10:30:00;11:00:00;0,68438;0;;;;;;;;;;;;;0,043524;0;;;;;
17.04.2017;11:00:00;11:30:00;0,78672;0;;;;;;;;;;;;;0,0857;0;;;;;
17.04.2017;11:30:00;12:00:00;0,7908;0;;;;;;;;;;;;;0,089792;0;;;;;
17.04.2017;12:00:00;12:30:00;0,76525;0;;;;;;;;;;;;;0,075796;0;;;;;
17.04.2017;12:30:00;13:00:00;0,71602;0;;;;;;;;;;;;;0,061106;0;;;;;
17.04.2017;13:00:00;13:30:00;0,73395;0;;;;;;;;;;;;;0,075332;0;;;;;
17.04.2017;13:30:00;14:00:00;0,64928;0;;;;;;;;;;;;;0,073136;0;;;;;
17.04.2017;14:00:00;14:30:00;0,51392;0;;;;;;;;;;;;;0,062786;0;;;;;
17.04.2017;14:30:00;15:00:00;0,83118;0;;;;;;;;;;;;;0,084782;0;;;;;
17.04.2017;15:00:00;15:30:00;0,85002;0;;;;;;;;;;;;;0,076042;0;;;;;
17.04.2017;15:30:00;16:00:00;0,82833;0;;;;;;;;;;;;;0,080854;0;;;;;
17.04.2017;16:00:00;16:30:00;0,85324;0;;;;;;;;;;;;;0,072744;0;;;;;
17.04.2017;16:30:00;17:00:00;0,83343;0;;;;;;;;;;;;;0,10369;0;;;;;
17.04.2017;17:00:00;17:30:00;0,72777;0;;;;;;;;;;;;;0,05703;0;;;;;
17.04.2017;17:30:00;18:00:00;0,68983;0;;;;;;;;;;;;;0,089594;0;;;;;
17.04.2017;18:00:00;18:30:00;0,49669;0;;;;;;;;;;;;;0,091786;0;;;;;
17.04.2017;18:30:00;19:00:00;0,35563;0;;;;;;;;;;;;;0,11005;0;;;;;
17.04.2017;19:00:00;19:30:00;0,32532;0;;;;;;;;;;;;;0,087804;0;;;;;
17.04.2017;19:30:00;20:00:00;0,30358;0;;;;;;;;;;;;;0,050372;0;;;;;
17.04.2017;20:00:00;20:30:00;0,3001;0;;;;;;;;;;;;;0,07356;0;;;;;
17.04.2017;20:30:00;21:00:00;0,26237;0;;;;;;;;;;;;;0,058708;0;;;;;
17.04.2017;21:00:00;21:30:00;0,21138;0;;;;;;;;;;;;;0,04366;0;;;;;
17.04.2017;21:30:00;22:00:00;0,10527;0;;;;;;;;;;;;;0,056754;0;;;;;
17.04.2017;22:00:00;22:30:00;0,11732;0;;;;;;;;;;;;;0,074216;0;;;;;
17.04.2017;22:30:00;23:00:00;0,10173;0;;;;;;;;;;;;;0,054362;0;;;;;
17.04.2017;23:00:00;23:30:00;0,1056;0;;;;;;;;;;;;;0,06275;0;;;;;
17.04.2017;23:30:00;24:00:00;0,10374;0;;;;;;;;;;;;;0,05851;0;;;;;
18.04.2017;0:00:00;0:30:00;0,10975;0;;;;;;;;;;;;;0,071296;0;;;;;
18.04.2017;0:30:00;1:00:00;0,09948;0;;;;;;;;;;;;;0,044702;0;;;;;
18.04.2017;1:00:00;1:30:00;0,091584;0;;;;;;;;;;;;;0,04113;0;;;;;
18.04.2017;1:30:00;2:00:00;0,09257;0;;;;;;;;;;;;;0,044208;0;;;;;
18.04.2017;2:00:00;2:30:00;0,086384;0;;;;;;;;;;;;;0,03649;0;;;;;
18.04.2017;2:30:00;3:00:00;0,090886;0;;;;;;;;;;;;;0,042472;0;;;;;
18.04.2017;3:00:00;3:30:00;0,092912;0;;;;;;;;;;;;;0,044458;0;;;;;
18.04.2017;3:30:00;4:00:00;0,10541;0;;;;;;;;;;;;;0,065446;0;;;;;
18.04.2017;4:00:00;4:30:00;0,097056;0;;;;;;;;;;;;;0,049956;0;;;;;
18.04.2017;4:30:00;5:00:00;0,090234;0;;;;;;;;;;;;;0,04223;0;;;;;
18.04.2017;5:00:00;5:30:00;0,11209;0;;;;;;;;;;;;;0,0714;0;;;;;
18.04.2017;5:30:00;6:00:00;0,095876;0;;;;;;;;;;;;;0,051118;0;;;;;
18.04.2017;6:00:00;6:30:00;0,10822;0;;;;;;;;;;;;;0,071276;0;;;;;
18.04.2017;6:30:00;7:00:00;0,099044;0;;;;;;;;;;;;;0,053752;0;;;;;
18.04.2017;7:00:00;7:30:00;0,1697;0;;;;;;;;;;;;;0,20368;0;;;;;
18.04.2017;7:30:00;8:00:00;0,37109;0;;;;;;;;;;;;;0,079898;0;;;;;
18.04.2017;8:00:00;8:30:00;0,52331;0;;;;;;;;;;;;;0,066808;0;;;;;
18.04.2017;8:30:00;9:00:00;0,51408;0;;;;;;;;;;;;;0,042678;0;;;;;
18.04.2017;9:00:00;9:30:00;0,52869;0;;;;;;;;;;;;;0,061084;0;;;;;
18.04.2017;9:30:00;10:00:00;0,49353;0;;;;;;;;;;;;;0,051736;0;;;;;
18.04.2017;10:00:00;10:30:00;0,69131;0;;;;;;;;;;;;;0,071028;0;;;;;
18.04.2017;10:30:00;11:00:00;0,68239;0;;;;;;;;;;;;;0,074958;0;;;;;
18.04.2017;11:00:00;11:30:00;0,69707;0;;;;;;;;;;;;;0,078918;0;;;;;
18.04.2017;11:30:00;12:00:00;0,70117;0;;;;;;;;;;;;;0,062334;0;;;;;
18.04.2017;12:00:00;12:30:00;0,67473;0;;;;;;;;;;;;;0,080782;0;;;;;
18.04.2017;12:30:00;13:00:00;0,6689;0;;;;;;;;;;;;;0,085788;0;;;;;
18.04.2017;13:00:00;13:30:00;0,62866;0;;;;;;;;;;;;;0,074328;0;;;;;
18.04.2017;13:30:00;14:00:00;0,67966;0;;;;;;;;;;;;;0,098706;0;;;;;
18.04.2017;14:00:00;14:30:00;0,68981;0;;;;;;;;;;;;;0,094562;0;;;;;
18.04.2017;14:30:00;15:00:00;0,682;0;;;;;;;;;;;;;0,085998;0;;;;;
18.04.2017;15:00:00;15:30:00;0,96792;0;;;;;;;;;;;;;0,10683;0;;;;;
18.04.2017;15:30:00;16:00:00;0,88094;0;;;;;;;;;;;;;0,087426;0;;;;;
18.04.2017;16:00:00;16:30:00;0,82064;0;;;;;;;;;;;;;0,083784;0;;;;;
18.04.2017;16:30:00;17:00:00;0,7798;0;;;;;;;;;;;;;0,12424;0;;;;;
18.04.2017;17:00:00;17:30:00;0,76061;0;;;;;;;;;;;;;0,10431;0;;;;;
18.04.2017;17:30:00;18:00:00;0,69996;0;;;;;;;;;;;;;0,096648;0;;;;;
18.04.2017;18:00:00;18:30:00;0,69944;0;;;;;;;;;;;;;0,11978;0;;;;;
18.04.2017;18:30:00;19:00:00;0,65301;0;;;;;;;;;;;;;0,098904;0;;;;;
18.04.2017;19:00:00;19:30:00;0,55686;0;;;;;;;;;;;;;0,09768;0;;;;;
18.04.2017;19:30:00;20:00:00;0,41352;0;;;;;;;;;;;;;0,052768;0;;;;;
18.04.2017;20:00:00;20:30:00;0,4245;0;;;;;;;;;;;;;0,092126;0;;;;;
18.04.2017;20:30:00;21:00:00;0,32019;0;;;;;;;;;;;;;0,07425;0;;;;;
18.04.2017;21:00:00;21:30:00;0,33406;0;;;;;;;;;;;;;0,10157;0;;;;;
18.04.2017;21:30:00;22:00:00;0,15569;0;;;;;;;;;;;;;0,09871;0;;;;;
18.04.2017;22:00:00;22:30:00;0,14654;0;;;;;;;;;;;;;0,10745;0;;;;;
18.04.2017;22:30:00;23:00:00;0,13688;0;;;;;;;;;;;;;0,09799;0;;;;;
18.04.2017;23:00:00;23:30:00;0,13537;0;;;;;;;;;;;;;0,10558;0;;;;;
18.04.2017;23:30:00;24:00:00;0,11667;0;;;;;;;;;;;;;0,073182;0;;;;;
19.04.2017;0:00:00;0:30:00;0,10713;0;;;;;;;;;;;;;0,054452;0;;;;;
19.04.2017;0:30:00;1:00:00;0,10443;0;;;;;;;;;;;;;0,05282;0;;;;;
19.04.2017;1:00:00;1:30:00;0,093052;0;;;;;;;;;;;;;0,037904;0;;;;;
19.04.2017;1:30:00;2:00:00;0,09022;0;;;;;;;;;;;;;0,034046;0;;;;;
19.04.2017;2:00:00;2:30:00;0,0964;0;;;;;;;;;;;;;0,041286;0;;;;;
19.04.2017;2:30:00;3:00:00;0,08673;0;;;;;;;;;;;;;0,030726;0;;;;;
19.04.2017;3:00:00;3:30:00;0,09348;0;;;;;;;;;;;;;0,038394;0;;;;;
19.04.2017;3:30:00;4:00:00;0,10929;0;;;;;;;;;;;;;0,062656;0;;;;;
19.04.2017;4:00:00;4:30:00;0,10793;0;;;;;;;;;;;;;0,067506;0;;;;;
19.04.2017;4:30:00;5:00:00;0,086152;0;;;;;;;;;;;;;0,029526;0;;;;;
19.04.2017;5:00:00;5:30:00;0,11635;0;;;;;;;;;;;;;0,076438;0;;;;;
19.04.2017;5:30:00;6:00:00;0,11669;0;;;;;;;;;;;;;0,078444;0;;;;;
19.04.2017;6:00:00;6:30:00;0,10213;0;;;;;;;;;;;;;0,04985;0;;;;;
19.04.2017;6:30:00;7:00:00;0,089492;0;;;;;;;;;;;;;0,03353;0;;;;;
19.04.2017;7:00:00;7:30:00;0,11922;0;;;;;;;;;;;;;0,062574;0;;;;;
19.04.2017;7:30:00;8:00:00;0,2119;0;;;;;;;;;;;;;0,040944;0;;;;;
19.04.2017;8:00:00;8:30:00;0,23348;0;;;;;;;;;;;;;0,059732;0;;;;;
19.04.2017;8:30:00;9:00:00;0,21508;0;;;;;;;;;;;;;0,035344;0;;;;;
19.04.2017;9:00:00;9:30:00;0,49651;0;;;;;;;;;;;;;0,08798;0;;;;;
19.04.2017;9:30:00;10:00:00;0,51629;0;;;;;;;;;;;;;0,06439;0;;;;;
19.04.2017;10:00:00;10:30:00;0,57311;0;;;;;;;;;;;;;0,085292;0;;;;;
19.04.2017;10:30:00;11:00:00;0,5041;0;;;;;;;;;;;;;0,073964;0;;;;;
19.04.2017;11:00:00;11:30:00;0,24199;0;;;;;;;;;;;;;0,033054;0;Transient reset;;;;
19.04.2017;11:58:00;12:00:00;0,050806;0;;;;;;;;;;;;;0,010916;0;Partial demand;;;;
19.04.2017;12:00:00;12:30:00;0,59707;0;;;;;;;;;;;;;0,11531;0;;;;;
19.04.2017;12:30:00;13:00:00;0,53798;0;;;;;;;;;;;;;0,064814;0;;;;;
19.04.2017;13:00:00;13:30:00;0,54151;0;;;;;;;;;;;;;0,09265;0;;;;;
19.04.2017;13:30:00;14:00:00;0,8562;0;;;;;;;;;;;;;0,091016;0;;;;;
19.04.2017;14:00:00;14:30:00;0,94284;0;;;;;;;;;;;;;0,082704;0;;;;;
19.04.2017;14:30:00;15:00:00;1,1816;0;;;;;;;;;;;;;0,07527;0;;;;;
19.04.2017;15:00:00;15:30:00;1,2064;0;;;;;;;;;;;;;0,092058;0;;;;;
19.04.2017;15:30:00;16:00:00;1,006;0;;;;;;;;;;;;;0,083714;0;;;;;
19.04.2017;16:00:00;16:30:00;0,71675;0;;;;;;;;;;;;;0,081226;0;;;;;
19.04.2017;16:30:00;17:00:00;0,53447;0;;;;;;;;;;;;;0,08469;0;;;;;
19.04.2017;17:00:00;17:30:00;0,39711;0;;;;;;;;;;;;;0,10666;0;;;;;
19.04.2017;17:30:00;18:00:00;0,24545;0;;;;;;;;;;;;;0,087782;0;;;;;
19.04.2017;18:00:00;18:30:00;0,21653;0;;;;;;;;;;;;;0,08834;0;;;;;
19.04.2017;18:30:00;19:00:00;0,20739;0;;;;;;;;;;;;;0,10226;0;;;;;
19.04.2017;19:00:00;19:30:00;0,2;0;;;;;;;;;;;;;0,11822;0;;;;;
19.04.2017;19:30:00;20:00:00;0,16758;0;;;;;;;;;;;;;0,071598;0;;;;;
19.04.2017;20:00:00;20:30:00;0,14314;0;;;;;;;;;;;;;0,051764;0;;;;;
19.04.2017;20:30:00;21:00:00;0,14938;0;;;;;;;;;;;;;0,070342;0;;;;;
19.04.2017;21:00:00;21:30:00;0,10189;0;;;;;;;;;;;;;0,053378;0;;;;;
19.04.2017;21:30:00;22:00:00;0,10006;0;;;;;;;;;;;;;0,056254;0;;;;;
19.04.2017;22:00:00;22:30:00;0,11026;0;;;;;;;;;;;;;0,069254;0;;;;;
19.04.2017;22:30:00;23:00:00;0,10044;0;;;;;;;;;;;;;0,049762;0;;;;;
19.04.2017;23:00:00;23:30:00;0,11192;0;;;;;;;;;;;;;0,072406;0;;;;;
19.04.2017;23:30:00;24:00:00;0,10472;0;;;;;;;;;;;;;0,057386;0;;;;;
20.04.2017;0:00:00;0:30:00;0,10404;0;;;;;;;;;;;;;0,050302;0;;;;;
20.04.2017;0:30:00;1:00:00;0,10405;0;;;;;;;;;;;;;0,059232;0;;;;;
20.04.2017;1:00:00;1:30:00;0,09503;0;;;;;;;;;;;;;0,04719;0;;;;;
20.04.2017;1:30:00;2:00:00;0,085714;0;;;;;;;;;;;;;0,031704;0;;;;;
20.04.2017;2:00:00;2:30:00;0,089702;0;;;;;;;;;;;;;0,034592;0;;;;;
20.04.2017;2:30:00;3:00:00;0,084316;0;;;;;;;;;;;;;0,031538;0;;;;;
20.04.2017;3:00:00;3:30:00;0,087098;0;;;;;;;;;;;;;0,030852;0;;;;;
20.04.2017;3:30:00;4:00:00;0,084186;0;;;;;;;;;;;;;0,030576;0;;;;;
20.04.2017;4:00:00;4:30:00;0,09682;0;;;;;;;;;;;;;0,051236;0;;;;;
20.04.2017;4:30:00;5:00:00;0,099444;0;;;;;;;;;;;;;0,054864;0;;;;;
20.04.2017;5:00:00;5:30:00;0,08302;0;;;;;;;;;;;;;0,027474;0;;;;;
20.04.2017;5:30:00;6:00:00;0,10264;0;;;;;;;;;;;;;0,061278;0;;;;;
20.04.2017;6:00:00;6:30:00;0,10838;0;;;;;;;;;;;;;0,059854;0;;;;;
20.04.2017;6:30:00;7:00:00;0,10755;0;;;;;;;;;;;;;0,067208;0;;;;;
20.04.2017;7:00:00;7:30:00;0,11673;0;;;;;;;;;;;;;0,076426;0;;;;;
20.04.2017;7:30:00;8:00:00;0,11609;0;;;;;;;;;;;;;0,081934;0;;;;;
20.04.2017;8:00:00;8:30:00;0,12169;0;;;;;;;;;;;;;0,08147;0;;;;;
20.04.2017;8:30:00;9:00:00;0,18282;0;;;;;;;;;;;;;0,064548;0;;;;;
20.04.2017;9:00:00;9:30:00;0,3013;0;;;;;;;;;;;;;0,053686;0;;;;;
20.04.2017;9:30:00;10:00:00;0,75225;0;;;;;;;;;;;;;0,074914;0;;;;;
20.04.2017;10:00:00;10:30:00;0,94744;0;;;;;;;;;;;;;0,058944;0;;;;;
20.04.2017;10:30:00;11:00:00;0,95294;0;;;;;;;;;;;;;0,05801;0;;;;;
20.04.2017;11:00:00;11:30:00;1,0002;0;;;;;;;;;;;;;0,087412;0;;;;;
20.04.2017;11:30:00;12:00:00;0,99939;0;;;;;;;;;;;;;0,068764;0;;;;;
20.04.2017;12:00:00;12:30:00;0,9977;0;;;;;;;;;;;;;0,078768;0;;;;;
20.04.2017;12:30:00;13:00:00;0,89398;0;;;;;;;;;;;;;0,062282;0;;;;;
20.04.2017;13:00:00;13:30:00;0,65071;0;;;;;;;;;;;;;0,078094;0;;;;;
20.04.2017;13:30:00;14:00:00;0,47938;0;;;;;;;;;;;;;0,068864;0;;;;;
20.04.2017;14:00:00;14:30:00;0,6323;0;;;;;;;;;;;;;0,094018;0;;;;;
20.04.2017;14:30:00;15:00:00;0,62177;0;;;;;;;;;;;;;0,073206;0;;;;;
20.04.2017;15:00:00;15:30:00;0,65045;0;;;;;;;;;;;;;0,082586;0;;;;;
20.04.2017;15:30:00;16:00:00;0,67972;0;;;;;;;;;;;;;0,094834;0;;;;;
20.04.2017;16:00:00;16:30:00;0,59228;0;;;;;;;;;;;;;0,048824;0;;;;;
20.04.2017;16:30:00;17:00:00;0,64646;0;;;;;;;;;;;;;0,068818;0;;;;;
20.04.2017;17:00:00;17:30:00;0,65973;0;;;;;;;;;;;;;0,1224;0;;;;;
20.04.2017;17:30:00;18:00:00;0,66126;0;;;;;;;;;;;;;0,094234;0;;;;;
